"code","iso","country","NOX.raw.1970","NOX.raw.1971","NOX.raw.1972","NOX.raw.1973","NOX.raw.1974","NOX.raw.1975","NOX.raw.1976","NOX.raw.1977","NOX.raw.1978","NOX.raw.1979","NOX.raw.1980","NOX.raw.1981","NOX.raw.1982","NOX.raw.1983","NOX.raw.1984","NOX.raw.1985","NOX.raw.1986","NOX.raw.1987","NOX.raw.1988","NOX.raw.1989","NOX.raw.1990","NOX.raw.1991","NOX.raw.1992","NOX.raw.1993","NOX.raw.1994","NOX.raw.1995","NOX.raw.1996","NOX.raw.1997","NOX.raw.1998","NOX.raw.1999","NOX.raw.2000","NOX.raw.2001","NOX.raw.2002","NOX.raw.2003","NOX.raw.2004","NOX.raw.2005","NOX.raw.2006","NOX.raw.2007","NOX.raw.2008","NOX.raw.2009","NOX.raw.2010"
180,"COD","Dem. Rep. Congo",46.4481698116,46.0462624458,46.8565726034,46.5920395126,47.5641629442,48.7208278063,50.1945566288,49.9128296814,50.5102307781,52.0099236754,51.8845416384,52.484639467,50.948970346,53.2018551237,53.9020188823,53.574446993,54.2995038443,55.6193184662,56.3868444382,54.8797179511,55.37511823282,55.03511011667,55.8464279385,56.6231893639,58.1877484798,58.522669658,59.7541658508,60.9749173645,62.9209641611,63.631638567,71.8648941803,73.0599446391,75.18376459279,78.437908324,81.3957392695,85.1668215273,88.2621146386,92.1340372675,95.4309224112,98.2181957254,101.1850929627
208,"DNK","Denmark",251.0251057,247.892898528,267.46335348,257.535654592,239.462738786,254.0955759576,264.1839634022,272.3508768352,272.5042112443,282.5163332824,280.6757266778,246.5031506675,267.2624928397,252.5435983121,257.5277580705,296.9633065955,305.2899553182,296.0109321196,284.4074269256,274.1768688272,247.0105445338,275.7383147062,240.0636739111,234.953014974,236.6779862293,228.7565877123,248.9818168304,221.5321778917,211.9704647813,194.0570242481,184.7563270187,183.472649855,181.8304211072,187.6101709323,178.5645250654,173.5236784358,180.15725453099,169.22317497758,162.85535464995,153.66342195291,153.3610229658
262,"DJI","Djibouti",1.7104755765,1.69599238692,2.592154247494,2.18379206529,2.25755265727,2.71524040406,8.48504956032,8.28446840367,7.30650486114,9.52139941595,8.66871662515,8.133223993742,8.588331288442,6.841706077542,5.46898203925099,5.189288518885,5.016087376132,5.112218430018,5.301761115733,10.199201710163,9.252412109312,10.157658230312,9.044842568992,8.842918955152,5.490537312822,5.493067616492,5.736693441352,6.194544991612,6.979147911952,7.221008915742,7.039601861733,8.26851366556,8.221175095112,8.877880493862,9.267766744672,9.657454197598,10.096411843836,10.699870135189,11.475632086149,11.477354613809,11.477188929083
212,"DMA","Dominica",0.32753332803,0.32894399093,0.34014945923,0.34768956464,0.35495829064,0.39805079228,0.40598905398,0.40259935283,0.44006958785,0.43696271125,0.416485868613,0.473990445956,0.476615309851,0.517222769573,0.542731011536,0.548174741236,0.555789097426,0.623992150397,0.755625551416,0.769634042051,0.750414538802,0.787797670926,0.812496617936,0.776212426659,0.895325042385,1.019353082846,1.076044164765,1.038434088818,1.427831383506,1.427673036237,1.466894962931,1.706991321198,1.772980792919,1.807071185837,1.881953298364,1.912333166966,2.063872225155,2.108887303463,2.130410418303,1.975069880248,1.976126722868
214,"DOM","Dominican Republic",35.7456832551,36.7126677379,41.3945493471,41.9717775679,44.6220118859,45.4769358405,46.5269303771,49.2338288058,49.6169659398,51.4240024715,51.0063188492,48.2267356638,51.5047453848,57.6808831468,62.0359951122,51.9661041341,56.0013430639,62.9270641278,63.6594286345,72.4921133356,64.1536347911,65.3296187577,74.7538220234,76.1215903547,88.795784924,93.4685037495,98.0841051501,109.8600687069,119.0360060114,132.3168596319,138.6828929011,136.9390039711,155.1390160953,138.5265673169,136.0264901732,144.2834106108,154.4828998304,153.1649131945,157.8300986738,143.8580525043,137.441742372171
218,"ECU","Ecuador",34.7872417377,35.1805260693,37.5738686289,41.5954225563,48.0785541642,54.1587406989,61.7581126998,72.30384304573,80.52818649856,92.73847397645,100.42482867923,117.7825803114,119.4875850529,114.9816283722,119.2439148153,121.341395989,118.0045526744,116.242783402,125.7379271026,119.4761511722,119.0592815985,127.0380080557,126.8148361353,121.6679871853,123.9293866873,138.53098320536,148.76437223044,157.94289696072,160.26981939152,141.07541479704,149.17220365257,158.9270510588,168.17467283375,166.18645719086,173.32562391636,183.2451417946,208.6557482962,217.8594144483,215.7110183364,234.7799237912,240.671407070826
818,"EGY","Egypt",98.55133434039,98.0009325156,107.72787235459,101.37437755823,113.40171771667,117.33214163107,134.56224918587,145.82259366795,149.52693937622,163.5083945648,179.96714148508,201.94001853472,217.3128179301,236.42898994706,256.24733147656,269.57569611576,275.49773260577,296.22811841437,306.76308563472,315.48125087593,325.66002014467,329.6288411102,340.09566379391,347.46974718735,338.67922533418,365.72797126959,382.98772773249,446.30577630119,474.99512604782,475.08017333693,483.52489352098,458.17781061993,477.48958212444,501.01930904419,520.71178837107,531.2390187657,549.27897321657,574.00267830547,573.11294372623,568.00342851207,577.78854692817
222,"SLV","El Salvador",15.5972828049,16.1205686227,18.198160183,19.4576227824,20.3393557193,22.4330893091,23.4914847006,24.8294425784,25.9299814465,24.8323874722,20.4518221815,19.8423997105,19.7092790475,20.43857789,20.9885158162,22.6694723965,21.6697380562,26.3134138817,26.2465026677,25.7112790563,26.4150136735,32.4133537588,35.6235420792,37.6049955772,40.737169705,49.3150214037,45.3003290602,52.8263039767,54.1888647611,50.649847725,51.6692595055,56.5727677564001,56.5529917384,57.917193922,56.3883421604,60.8622409632,67.6450399061,65.5794065864,60.7848296947,66.5530813991,64.3465911088
226,"GNQ","Equatorial Guinea",0.395607659064,0.393780501702,0.370685865661,0.388390083804,0.390483218273,0.382040012484,0.472510549692,0.48621573322,0.50320165352,0.51985388167,0.52459706868,0.50469078228,0.54629588751,0.59105208285,0.5814610605,0.62769023394,0.71869406706,0.76001589905,0.64207873375,0.78810560506,0.87665307015,1.04395152975,1.16892725142,1.38257254141,1.44073742569,1.50776550293,1.5799665541,1.96624548127,2.18946410734,2.35400983535,2.70774545639,2.7175123343,2.34029308786,2.51486638354,2.8031552835,2.86070031024,2.75994106323,2.90096671042,2.82461888012,2.64715053592,2.70521842047
232,"ERI","Eritrea",6.6387936834,6.7214904615,6.3664065484,6.2166687489,6.0919364828,6.1143078552,6.1312570478,6.012864473,6.0697554063,6.0163892274,6.5184706893,6.4247994784,6.1703333732,6.3201603683,6.5504782433,6.3302999184,6.5439825027,5.9906447731,6.406593673,6.1792490324,6.3541235595,6.1059905985,6.112803068,7.3086709523,7.7954772431,8.7071938482,9.5728944963,9.5629971204,7.5158455648,7.6021459612,7.8155039055,8.8178163066,8.9284856499,9.5032213076,9.5203276752,8.7764119656,8.1269348694,8.08835694894,7.865140265957,8.2048884016,8.2378037862
